# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = kidscore_momiq_model
# start_datetime = 2023-07-13 18:29:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = kidiq_multi_preds.json
# init = 2 (Default)
# random
#   seed = 1471015861 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1880.24,0.947998,0.10342,4,23,0,1881.07,24.1924,0.612618,18.7465
-1879.11,1,0.10342,2,3,0,1880.3,25.0904,0.615852,18.7268
-1879.36,0.999677,0.10342,6,63,0,1879.72,19.3691,0.673369,18.2952
-1879.35,0.994962,0.10342,2,7,0,1879.41,19.7051,0.672508,18.2944
-1879.14,0.942348,0.10342,5,63,0,1880.1,27.7696,0.595359,18.5916
-1879.07,0.979949,0.10342,2,3,0,1879.35,27.8055,0.593967,18.5713
-1879.77,0.995977,0.10342,4,31,0,1879.96,25.9192,0.603998,19.0498
-1879.88,0.999181,0.10342,6,63,0,1880.15,27.0947,0.592472,17.395
-1879.44,0.971929,0.10342,5,63,0,1880.95,19.4821,0.668425,18.4023
-1880.07,0.80304,0.10342,5,31,0,1881.98,19.3653,0.670318,17.5372
-1879.95,0.968301,0.10342,5,31,0,1881.61,27.0185,0.592934,17.375
-1879.95,0.467758,0.10342,1,3,0,1883.31,27.0185,0.592934,17.375
-1879.46,0.765902,0.10342,5,31,0,1882.41,31.4258,0.548894,18.1684
-1881.62,0.871778,0.10342,5,47,0,1882.29,22.6197,0.626345,19.3051
-1879.4,0.833203,0.10342,3,11,0,1883.93,24.8169,0.614441,18.8119
-1879.44,0.978764,0.10342,2,7,0,1879.72,25.3297,0.618723,18.8874
-1880.67,0.997663,0.10342,5,31,0,1880.94,18.1549,0.682083,17.3893
-1879.55,0.938438,0.10342,5,31,0,1881.42,21.2726,0.650083,18.7714
-1879.33,0.993364,0.10342,5,31,0,1879.98,22.0886,0.649862,17.7599
-1879.1,0.965332,0.10342,5,31,0,1879.8,22.4339,0.646243,18.4948
-1880.71,0.792693,0.10342,4,23,0,1884.6,20.7364,0.67469,18.4796
-1881.74,0.993834,0.10342,5,31,0,1883.74,33.56,0.525975,17.1786
-1881,0.947767,0.10342,2,7,0,1882.32,33.3171,0.533131,17.2674
-1881.04,1,0.10342,5,63,0,1881.28,32.4737,0.541942,17.1815
-1880.08,0.945914,0.10342,4,15,0,1881.7,32.5477,0.549658,17.6696
-1879.49,0.99858,0.10342,6,63,0,1880.97,20.4348,0.668874,18.4201
-1880.09,0.824242,0.10342,3,15,0,1881.98,22.407,0.629941,18.2933
-1879.18,0.994468,0.10342,3,15,0,1880.87,20.5707,0.662521,18.3258
-1878.81,0.989577,0.10342,4,31,0,1879.91,25.2139,0.615509,18.0198
-1879.21,0.995885,0.10342,4,31,0,1883.32,29.4772,0.574014,18.6654
-1879.06,0.902306,0.10342,2,7,0,1880.1,28.9521,0.579975,18.5569
-1879.33,0.994236,0.10342,4,23,0,1880.05,29.124,0.576325,18.7794
-1879.72,0.926062,0.10342,4,27,0,1880.72,24.0064,0.637913,17.8575
-1879.53,0.999285,0.10342,3,15,0,1880.44,23.9857,0.617674,18.0295
-1879.5,0.990756,0.10342,4,27,0,1880.3,24.7982,0.612713,18.7832
-1879.23,0.98946,0.10342,4,31,0,1879.86,25.7477,0.618873,18.2221
-1878.92,0.99999,0.10342,4,31,0,1879.69,23.2964,0.637774,18.2446
-1879.45,0.938207,0.10342,4,23,0,1880.42,27.5404,0.583153,18.3165
-1879.63,0.814408,0.10342,1,3,0,1881.27,28.5397,0.59385,18.3216
-1878.95,1,0.10342,2,3,0,1879.58,27.6216,0.58762,18.2713
-1880.56,0.919191,0.10342,4,19,0,1882.77,27.3466,0.597395,17.1169
-1879.15,0.995543,0.10342,5,31,0,1880.86,29.2007,0.57904,18.5957
-1879.99,0.875266,0.10342,4,19,0,1881.32,31.303,0.563682,18.816
-1879.75,0.999972,0.10342,5,63,0,1880.83,20.2426,0.672987,18.4303
-1881.32,0.997898,0.10342,5,31,0,1883.13,21.7156,0.654481,17.0006
-1882.1,0.948223,0.10342,6,63,0,1883.33,19.2514,0.666118,19.6637
-1883.09,0.982433,0.10342,5,31,0,1884.52,25.0225,0.624203,20.1221
-1879.52,0.980612,0.10342,5,31,0,1883.67,21.5191,0.64834,18.7973
-1879.36,0.911818,0.10342,2,3,0,1880.21,22.2071,0.647469,18.7657
-1879.64,0.888567,0.10342,4,27,0,1883.17,27.4214,0.604631,17.9569
-1879.31,0.986344,0.10342,4,23,0,1881.83,31.4106,0.555707,18.5
-1879.57,0.924835,0.10342,1,3,0,1879.75,30.9648,0.552243,18.4937
-1879.5,0.996692,0.10342,5,51,0,1880.06,27.1758,0.590091,18.8082
-1879.91,0.931962,0.10342,6,63,0,1880.5,30.4937,0.572933,17.7614
-1880.29,0.999619,0.10342,5,35,0,1880.79,19.0373,0.668414,18.8737
-1879.88,0.975775,0.10342,3,11,0,1880.95,21.277,0.644428,18.6268
-1879.56,0.95725,0.10342,4,27,0,1880.88,18.8271,0.677975,18.5255
-1879.35,0.974004,0.10342,3,11,0,1880.01,19.9835,0.669095,18.4626
-1880.43,0.845213,0.10342,5,35,0,1882.4,26.2724,0.601216,17.1721
-1879.2,0.999504,0.10342,6,63,0,1881.3,26.9477,0.603225,18.6868
-1878.83,0.998655,0.10342,4,23,0,1879.59,26.5751,0.600331,18.0531
-1879.01,0.999899,0.10342,4,19,0,1879.08,27.5893,0.593624,17.8283
-1879.57,0.976562,0.10342,6,63,0,1879.97,30.6606,0.556416,18.6614
-1879.87,0.998815,0.10342,5,31,0,1880.86,30.0427,0.573242,18.9776
-1880.03,0.924563,0.10342,6,63,0,1881.3,26.9388,0.608904,17.5887
-1880.32,0.890136,0.10342,2,3,0,1881.37,25.323,0.603586,17.5099
-1879.33,0.94525,0.10342,2,7,0,1881.07,25.8577,0.606115,17.6089
-1879.88,0.840377,0.10342,4,31,0,1882.17,24.8837,0.623427,17.379
-1880.34,0.926972,0.10342,6,63,0,1880.92,27.046,0.607966,17.4495
-1879.79,0.59761,0.10342,4,27,0,1884.88,24.5665,0.613827,17.5896
-1881.46,0.954044,0.10342,5,31,0,1883.21,38.1871,0.485462,17.739
-1882.28,0.805787,0.10342,5,31,0,1886.01,38.1461,0.497872,19.1542
-1882.51,1,0.10342,4,15,0,1882.76,39.5292,0.483356,19.0751
-1879.75,0.975881,0.10342,4,19,0,1883.54,33.0953,0.532983,18.3552
-1880.93,0.799213,0.10342,1,3,0,1881.08,32.474,0.529528,18.3681
-1883.83,0.810717,0.10342,4,27,0,1885.98,34.7035,0.546973,18.131
-1880.77,0.99588,0.10342,3,11,0,1884.61,33.5644,0.547126,18.1966
-1879.53,1,0.10342,2,3,0,1880.7,32.926,0.542761,18.172
-1880.3,0.982753,0.10342,4,15,0,1880.61,35.8118,0.510272,18.5173
-1881.28,0.897647,0.10342,3,15,0,1881.9,36.7586,0.493055,18.6762
-1882.89,0.767898,0.10342,5,31,0,1886.89,31.3752,0.574691,17.3945
-1882.68,0.985774,0.10342,5,31,0,1884.38,30.2763,0.545281,19.1137
-1882.18,1,0.10342,2,7,0,1882.94,32.0947,0.56736,18.948
-1880.86,0.954783,0.10342,4,31,0,1883.73,31.5408,0.569297,18.4569
-1880.26,0.999736,0.10342,4,31,0,1881.57,24.5809,0.607307,18.4888
-1878.87,0.987951,0.10342,3,15,0,1880.56,24.9359,0.617191,18.4671
-1879.35,0.99735,0.10342,4,31,0,1879.9,27.2702,0.595705,18.8785
-1879.68,0.98127,0.10342,5,31,0,1880.16,31.5864,0.551838,18.8078
-1879.69,0.969328,0.10342,5,63,0,1880.46,31.7332,0.547087,17.7879
-1881.3,0.999837,0.10342,5,31,0,1881.47,36.0763,0.508723,17.4133
-1880.23,0.999966,0.10342,4,15,0,1881.41,34.6923,0.521742,17.7583
-1880.43,0.861182,0.10342,5,63,0,1883.1,26.3794,0.609139,17.1888
-1881.7,0.902029,0.10342,4,15,0,1881.99,25.3833,0.625382,17.0474
-1880,0.998449,0.10342,5,31,0,1882.57,21.2026,0.665307,17.8465
-1887.12,0.999791,0.10342,5,63,0,1889.38,49.5646,0.384567,18.3088
-1880.02,0.964238,0.10342,5,31,0,1888.35,34.2321,0.525174,17.8608
-1878.85,0.975191,0.10342,5,47,0,1880.39,28.1701,0.585487,18.148
-1879.08,0.992961,0.10342,5,31,0,1879.26,23.3017,0.63674,17.8293
-1879.2,0.943847,0.10342,5,35,0,1879.83,25.7187,0.60267,18.2302
-1878.92,0.954517,0.10342,4,23,0,1880.3,27.47,0.59056,18.4165
-1878.8,0.939422,0.10342,5,39,0,1882.25,25.5551,0.614631,18.1089
-1879.01,0.999996,0.10342,4,31,0,1879.28,21.6639,0.649195,18.2223
-1879.63,0.995525,0.10342,6,63,0,1880.07,29.2185,0.577591,18.963
-1880.18,0.91079,0.10342,6,63,0,1881.51,22.3832,0.655365,17.7839
-1882.1,0.994546,0.10342,5,63,0,1882.82,39.8255,0.481543,18.4894
-1879.66,0.999518,0.10342,5,47,0,1885.86,26.5279,0.593856,18.7598
-1879.17,1,0.10342,2,3,0,1879.69,26.7452,0.59994,18.7678
-1879.5,0.97343,0.10342,3,15,0,1879.71,26.9791,0.594436,18.9138
-1879.5,0.997586,0.10342,3,7,0,1879.6,27.0191,0.59884,18.9675
-1879.85,0.99518,0.10342,3,15,0,1880.59,26.9767,0.595802,19.1271
-1880.67,0.768024,0.10342,2,3,0,1881.35,27.8607,0.601624,19.1163
-1881.38,0.938104,0.10342,2,7,0,1882.16,26.7689,0.585794,19.2525
-1880.88,0.995265,0.10342,5,63,0,1882.67,22.0452,0.660325,19.0128
-1880.26,0.995352,0.10342,4,23,0,1881.78,22.6107,0.628865,18.7784
-1881.46,0.98265,0.10342,5,43,0,1882.7,31.5573,0.539117,19.1034
-1880.56,0.961729,0.10342,5,31,0,1882.75,26.8947,0.587884,17.4326
-1879.64,1,0.10342,2,3,0,1880.49,27.5279,0.591729,17.4386
-1879.83,0.853835,0.10342,3,11,0,1880.79,28.3552,0.593993,17.6676
-1879.43,0.85901,0.10342,6,63,0,1881.59,29.3017,0.576222,18.8401
-1879.31,0.998277,0.10342,5,31,0,1879.79,29.1065,0.578932,17.6797
-1878.89,0.973898,0.10342,3,15,0,1879.83,27.9734,0.590025,18.0115
-1879.83,0.940225,0.10342,4,31,0,1882.93,24.8133,0.611725,17.5453
-1879.16,0.999705,0.10342,4,31,0,1880.26,23.1337,0.642611,18.143
-1879.19,0.897781,0.10342,4,27,0,1880.52,25.4043,0.608177,17.8108
-1880.13,0.920994,0.10342,3,11,0,1880.71,25.1046,0.60437,17.7489
-1880.11,0.776961,0.10342,2,3,0,1883.02,25.9942,0.621009,17.8342
-1880.56,0.992963,0.10342,4,31,0,1881.04,21.7594,0.636665,17.6733
-1882.26,0.93608,0.10342,3,11,0,1882.99,20.9322,0.641749,17.2677
-1881.94,0.945868,0.10342,5,63,0,1886.57,38.8838,0.491778,18.0537
-1881.07,0.999942,0.10342,3,11,0,1881.91,36.8824,0.493329,18.0136
-1881.69,0.746424,0.10342,5,31,0,1883.98,35.4124,0.501289,18.6976
-1879.13,0.999816,0.10342,5,35,0,1882.16,24.2293,0.623267,17.729
-1879.2,0.975351,0.10342,5,63,0,1879.61,27.2137,0.601968,17.8435
-1879.52,0.995162,0.10342,4,31,0,1879.6,25.9333,0.602297,17.6206
-1879.04,0.97909,0.10342,5,31,0,1880.11,22.8213,0.64318,18.0385
-1879.01,0.975395,0.10342,5,31,0,1879.73,22.6427,0.638569,18.445
-1879.85,0.963008,0.10342,4,23,0,1882.1,17.3741,0.689643,18.1168
-1879.83,1,0.10342,2,3,0,1879.86,17.7041,0.693188,18.1162
-1881.05,0.98027,0.10342,5,47,0,1882.24,33.0399,0.532319,19.2644
-1883.36,0.968247,0.10342,3,11,0,1883.78,35.0857,0.509683,19.841
-1881.81,0.990196,0.10342,4,15,0,1883.49,33.8731,0.522241,19.4315
-1883.8,0.974419,0.10342,4,31,0,1885.14,34.2224,0.518956,20.0438
-1886.56,0.976718,0.10342,5,31,0,1888.93,26.6767,0.611835,20.8296
-1886.13,0.938481,0.10342,3,7,0,1887.45,28.0795,0.603319,20.5767
-1884.58,1,0.10342,2,3,0,1885.97,26.9125,0.597909,20.5269
-1881.56,0.987253,0.10342,5,31,0,1885.65,32.3174,0.547905,19.5981
-1881.26,0.991574,0.10342,4,15,0,1881.75,31.4045,0.553515,19.5428
-1879.31,1,0.10342,5,31,0,1881.49,21.9214,0.648343,17.722
-1880.09,0.795048,0.10342,4,19,0,1881.56,25.0671,0.631126,18.1362
-1880.08,1,0.10342,3,15,0,1880.57,23.9037,0.614726,18.304
-1879.03,1,0.10342,3,15,0,1880.1,25.608,0.606133,18.4257
-1879.14,0.987102,0.10342,4,27,0,1879.93,22.8101,0.633054,18.2183
-1879.37,0.914648,0.10342,4,31,0,1883.11,28.2561,0.593107,17.8537
-1879.34,0.995735,0.10342,2,3,0,1879.5,27.3478,0.587216,17.8754
-1879.19,1,0.10342,2,3,0,1879.36,28.0204,0.594106,17.8979
-1879.7,1,0.10342,4,31,0,1880.27,31.5904,0.558385,18.7106
-1880.19,0.956474,0.10342,6,63,0,1881.5,31.7241,0.54103,18.5704
-1881.32,0.896607,0.10342,3,15,0,1882.14,32.6813,0.559402,18.4461
-1881.63,0.983299,0.10342,5,39,0,1883.88,16.7357,0.684365,18.8414
-1879.71,0.98573,0.10342,5,35,0,1882.24,32.784,0.54703,18.0268
-1878.96,0.999637,0.10342,5,31,0,1880.29,28.7531,0.58392,18.085
-1879.9,0.997173,0.10342,4,23,0,1880.56,31.2344,0.55643,17.5079
-1879.96,0.84591,0.10342,2,3,0,1880.98,31.2187,0.557301,17.4743
-1881.58,0.597048,0.10342,5,63,0,1886.32,12.7734,0.729898,18.4542
-1879.13,0.999871,0.10342,4,27,0,1883.94,30.0147,0.569502,17.9299
-1879.15,0.815612,0.10342,2,3,0,1880.53,30.297,0.564112,17.9748
-1878.8,0.995222,0.10342,5,31,0,1879.28,25.4414,0.612055,18.0505
-1879.2,0.977944,0.10342,4,31,0,1881.45,31.0266,0.556431,18.1331
-1879.24,0.991825,0.10342,5,31,0,1879.87,31.4676,0.555564,18.316
-1879.58,0.896035,0.10342,4,31,0,1880.91,30.5761,0.571457,18.0466
-1879.63,0.943506,0.10342,6,63,0,1880.45,29.642,0.58051,17.8246
-1879.31,0.999875,0.10342,2,7,0,1879.64,28.6305,0.576186,17.8472
-1879.34,0.999817,0.10342,3,11,0,1879.65,29.2719,0.578068,17.6847
-1879.8,0.977634,0.10342,5,47,0,1880.24,26.3886,0.608662,19.0741
-1880.29,0.94106,0.10342,5,47,0,1883.03,32.4889,0.533385,18.4873
-1879.39,0.984912,0.10342,5,63,0,1881.36,22.1905,0.648246,17.6828
-1878.89,0.991228,0.10342,4,31,0,1881.15,28.38,0.586322,18.0943
-1879.56,0.938855,0.10342,5,31,0,1880.01,21.7883,0.643466,17.7186
-1879.71,1,0.10342,5,31,0,1880.21,23.7229,0.633351,19.0328
-1881.96,0.766118,0.10342,5,31,0,1883.28,27.6191,0.575998,19.372
-1880.86,0.902875,0.10342,2,3,0,1883.26,27.8415,0.579523,19.2829
-1880.69,0.999711,0.10342,2,3,0,1881.07,29.1644,0.585364,19.2771
-1880.57,0.992855,0.10342,5,63,0,1882.71,16.1265,0.710778,18.69
-1880.53,0.931716,0.10342,2,7,0,1881.17,15.8177,0.703144,18.6827
-1882.48,0.780553,0.10342,2,7,0,1882.91,15.3799,0.694509,18.7162
-1879.44,0.913122,0.10342,4,27,0,1885.48,23.4197,0.623849,18.1502
-1878.99,0.933513,0.10342,2,3,0,1880.06,24.2116,0.6309,18.1579
-1879.55,0.993418,0.10342,4,23,0,1880.59,21.0282,0.662473,17.81
-1879.05,0.999684,0.10342,5,31,0,1879.67,24.7628,0.624187,17.8624
-1879.69,0.838156,0.10342,4,27,0,1881.96,22.6986,0.633054,18.8211
-1882.19,0.809729,0.10342,5,31,0,1885.36,36.9446,0.487242,18.9082
-1881.39,1,0.10342,2,3,0,1882.05,37.921,0.494467,18.9099
-1881.03,0.950334,0.10342,3,15,0,1882.48,34.9903,0.509518,18.7895
-1880.46,0.999308,0.10342,3,11,0,1881.3,35.3248,0.521843,18.699
-1880.68,0.978653,0.10342,5,59,0,1881.12,35.6175,0.504954,18.356
-1879.94,0.999704,0.10342,5,47,0,1881.47,18.8768,0.685957,18.4154
-1879.7,0.991612,0.10342,5,31,0,1880.24,20.258,0.655969,18.0438
-1879.7,0.832132,0.10342,1,1,0,1880.35,20.258,0.655969,18.0438
-1879.42,0.999758,0.10342,4,31,0,1880.19,23.8502,0.637304,18.5743
-1880.3,0.933426,0.10342,5,35,0,1881.38,16.7074,0.70175,17.7859
-1879.99,0.882651,0.10342,5,31,0,1882.04,30.2462,0.57812,18.067
-1879.85,0.99983,0.10342,3,11,0,1880.07,28.9586,0.590711,18.0609
-1879.09,0.998076,0.10342,4,25,0,1882.01,25.3945,0.619442,18.5228
-1879.04,0.988516,0.10342,2,3,0,1879.24,24.5564,0.617456,18.5147
-1878.91,0.979142,0.10342,2,3,0,1879.16,24.819,0.621306,18.5043
-1879.35,0.965864,0.10342,5,31,0,1879.81,30.1561,0.568883,18.7059
-1879.18,0.999394,0.10342,4,15,0,1879.4,29.9598,0.570714,18.5658
-1878.94,0.985673,0.10342,4,31,0,1880.69,24.0849,0.630926,18.334
-1879.61,0.999865,0.10342,5,47,0,1880.82,18.8381,0.680977,18.5164
-1879.12,0.973477,0.10342,4,23,0,1880.21,22.4932,0.647856,18.2296
-1883.01,0.494261,0.10342,2,3,0,1884.17,23.9294,0.653399,18.2637
-1879.64,1,0.10342,2,3,0,1882.4,22.9678,0.648399,18.2651
-1878.92,0.984125,0.10342,2,3,0,1879.81,22.5482,0.641262,18.2748
-1879.31,0.91886,0.10342,3,11,0,1879.63,22.2207,0.637541,18.1742
-1880.15,0.997439,0.10342,4,19,0,1880.47,17.6061,0.684303,17.8606
-1880.89,0.972811,0.10342,6,63,0,1881.7,35.4204,0.521244,18.9768
-1879.7,0.94328,0.10342,5,31,0,1881.89,28.973,0.58793,18.6828
-1879.39,0.997617,0.10342,5,35,0,1879.8,25.9922,0.61735,18.435
-1878.76,0.989549,0.10342,3,15,0,1879.72,25.6099,0.611237,18.2501
-1880.03,0.855847,0.10342,4,27,0,1881.98,30.9032,0.548578,18.3702
-1882.02,0.997656,0.10342,5,31,0,1882.92,21.2815,0.645152,16.9558
-1880.22,0.981647,0.10342,5,31,0,1883.45,31.3986,0.562276,17.5395
-1879.99,0.99998,0.10342,5,35,0,1880.42,20.9649,0.652877,19.0144
-1880.91,0.96865,0.10342,5,31,0,1881.32,21.6377,0.659979,19.2919
-1881.05,0.993725,0.10342,5,31,0,1882.16,25.1118,0.614317,19.5971
-1880.82,0.965171,0.10342,4,15,0,1881.58,24.269,0.620551,19.4853
-1879.73,0.990299,0.10342,5,31,0,1882.26,32.6313,0.536436,18.2862
-1879.1,0.97887,0.10342,6,63,0,1880.68,26.7901,0.605359,17.8718
-1882.11,0.781278,0.10342,5,39,0,1882.63,33.4638,0.515876,18.0912
-1879.91,0.999788,0.10342,5,31,0,1882.03,33.8271,0.528117,18.5965
-1880.68,0.866288,0.10342,4,19,0,1881.25,32.1213,0.561602,18.6198
-1881.41,0.969852,0.10342,5,31,0,1883.13,17.3937,0.705769,18.8803
-1880.73,0.982867,0.10342,5,35,0,1882.82,23.7142,0.616782,17.5595
-1880.73,0.996468,0.10342,2,3,0,1880.88,25.6094,0.62589,17.5752
-1880.21,0.898314,0.10342,3,15,0,1883.01,24.1187,0.612947,17.8737
-1879.15,0.868008,0.10342,3,11,0,1881.95,23.3339,0.627566,18.091
-1881.25,0.927794,0.10342,5,35,0,1882.33,31.736,0.557318,19.4701
-1881.39,0.997039,0.10342,5,47,0,1882.6,22.3854,0.637553,16.9882
-1879.3,0.994628,0.10342,5,31,0,1882.91,28.9858,0.571256,18.1269
-1879.99,0.936709,0.10342,2,7,0,1880.22,30.3825,0.576664,18.0698
-1880.34,0.999356,0.10342,4,27,0,1882.08,22.0728,0.634868,17.6522
-1879.18,0.967672,0.10342,5,47,0,1880.99,30.1418,0.571835,18.0878
-1880.6,0.9645,0.10342,4,19,0,1881.27,33.6149,0.541889,17.6553
-1881.45,0.898627,0.10342,5,63,0,1883.14,36.7034,0.513062,18.8462
-1879.93,0.966864,0.10342,4,19,0,1881.84,33.2332,0.530069,18.4192
-1879.71,0.999385,0.10342,5,63,0,1880.58,19.6933,0.668745,17.6797
-1878.77,0.999153,0.10342,4,31,0,1882.54,26.6281,0.600893,18.1924
-1879.09,0.964902,0.10342,4,23,0,1879.44,23.8948,0.63401,18.4744
-1878.77,0.996297,0.10342,4,31,0,1879.63,25.3208,0.613692,18.2533
-1878.84,0.999768,0.10342,4,31,0,1879.19,23.4878,0.631852,18.1853
-1879.54,0.974674,0.10342,4,19,0,1879.78,19.546,0.668806,18.6065
-1880.67,0.602981,0.10342,3,15,0,1884.86,20.4536,0.669767,19.2042
-1879.17,0.950457,0.10342,4,31,0,1882.58,20.5768,0.660907,18.3426
-1879.28,0.999689,0.10342,5,31,0,1879.52,21.0453,0.657391,17.8449
-1879.02,0.993422,0.10342,3,15,0,1879.53,22.2689,0.642668,17.996
-1878.94,0.929909,0.10342,5,31,0,1879.61,28.5634,0.586205,18.2437
-1879.04,0.954142,0.10342,3,11,0,1879.4,28.5227,0.588521,18.1926
-1879.7,0.807802,0.10342,4,27,0,1881.42,20.8991,0.648863,18.0495
-1879.01,1,0.10342,5,31,0,1879.66,23.4629,0.629463,17.9354
-1879.55,0.963659,0.10342,4,31,0,1879.96,24.1425,0.619324,18.8151
-1880.04,0.798959,0.10342,4,27,0,1882.87,29.5864,0.585564,18.143
-1879.05,0.999598,0.10342,3,15,0,1881.09,30.1521,0.565863,18.1511
-1879.14,0.964581,0.10342,5,63,0,1879.5,23.0687,0.642665,18.0552
-1878.99,0.999837,0.10342,4,31,0,1880.68,25.1396,0.614626,17.8132
-1882.54,0.694464,0.10342,5,35,0,1884.33,35.8653,0.49318,18.0738
-1880.84,0.996539,0.10342,2,7,0,1882.82,36.8091,0.496042,18.0328
-1880.64,0.73266,0.10342,2,3,0,1883.09,36.8611,0.50504,18.0612
-1880.09,0.994668,0.10342,5,31,0,1881.17,33.9146,0.535169,17.8241
-1883.06,0.987561,0.10342,5,31,0,1883.99,12.6098,0.744377,19.4939
-1883.09,0.984107,0.10342,4,15,0,1883.62,13.1949,0.736348,19.6158
-1881.92,0.999111,0.10342,3,11,0,1884.32,14.6082,0.718591,19.3548
-1879.94,0.924327,0.10342,5,31,0,1883.07,33.4219,0.538612,17.7852
-1879.21,0.994499,0.10342,5,31,0,1880.57,24.5193,0.617408,17.7818
-1879.56,0.945734,0.10342,5,31,0,1880.36,29.7185,0.579482,17.8716
-1881.53,0.847661,0.10342,5,47,0,1886.15,18.666,0.678005,19.5516
-1880.51,0.997067,0.10342,4,15,0,1881.98,22.4962,0.644248,19.3635
-1880.72,0.981605,0.10342,3,7,0,1880.85,22.1101,0.648467,19.4257
-1879.68,0.994122,0.10342,4,15,0,1880.94,25.075,0.621137,19.0206
-1880.28,0.99776,0.10342,5,31,0,1880.79,28.6045,0.58086,19.2907
-1880.66,0.996492,0.10342,6,63,0,1882.09,33.6475,0.533647,17.3929
-1879.62,0.957864,0.10342,3,13,0,1881.8,31.114,0.552976,17.7693
-1879.72,0.990524,0.10342,2,7,0,1879.81,31.9026,0.554178,17.7436
-1879.96,0.822418,0.10342,2,7,0,1881.53,32.5533,0.539174,17.7029
-1878.93,0.999098,0.10342,4,23,0,1881.76,28.5385,0.581386,18.3863
-1878.95,0.898876,0.10342,2,3,0,1879.74,28.5689,0.582905,18.4599
-1878.8,0.997339,0.10342,6,63,0,1881.34,25.7893,0.609941,18.0353
-1879.02,0.938685,0.10342,5,63,0,1879.93,21.5811,0.650535,18.276
-1880.52,0.98887,0.10342,5,43,0,1881.37,14.9243,0.719372,18.2018
-1885.85,0.789957,0.10342,4,15,0,1887.06,11.5569,0.763442,16.9817
-1878.92,0.99963,0.10342,4,31,0,1887.05,25.6287,0.61659,18.1573
-1879.79,0.87136,0.10342,4,19,0,1880.86,29.8435,0.579164,17.7737
-1879.42,1,0.10342,6,63,0,1880.13,24.4195,0.615872,18.666
-1879.58,0.999994,0.10342,4,31,0,1880.61,19.6477,0.676591,18.1845
-1880.04,0.710768,0.10342,5,39,0,1883.17,27.5593,0.585992,19.0967
-1879.57,0.978459,0.10342,5,31,0,1881.54,31.0527,0.556986,17.684
-1880.76,0.870413,0.10342,5,31,0,1881.34,34.1232,0.516831,18.0201
-1880.01,1,0.10342,2,3,0,1880.78,34.7766,0.522317,17.9788
-1879.55,0.828121,0.10342,5,63,0,1882.76,28.0336,0.585251,17.5201
-1879.7,0.987523,0.10342,3,7,0,1879.72,28.5709,0.587347,17.5061
-1879.29,0.959714,0.10342,5,31,0,1880.56,30.7071,0.556978,18.3607
-1879.84,0.982849,0.10342,5,31,0,1880.09,31.6733,0.545195,17.8268
-1880.79,0.87771,0.10342,5,63,0,1882.06,20.3438,0.648981,17.8679
-1879.39,1,0.10342,4,23,0,1880.79,22.6568,0.63366,17.8816
-1880.07,0.913037,0.10342,4,19,0,1881.22,18.9242,0.68554,17.8951
-1880.62,0.797404,0.10342,2,7,0,1882.16,17.6043,0.67985,17.896
-1879.46,0.999934,0.10342,4,23,0,1882.07,26.304,0.61456,18.4979
-1879.42,1,0.10342,3,11,0,1879.81,25.8284,0.601916,18.6699
-1878.93,0.999698,0.10342,5,31,0,1880.01,22.7212,0.638897,18.0659
-1880.36,0.988993,0.10342,4,31,0,1881.45,16.7065,0.703742,17.8204
-1881.68,0.896691,0.10342,5,31,0,1883.15,26.1649,0.618595,19.5304
-1881.93,0.978325,0.10342,5,31,0,1883.44,28.8569,0.565009,19.4089
-1879.99,0.989613,0.10342,4,31,0,1883.2,28.1812,0.594312,19.0155
-1879.63,0.898217,0.10342,5,31,0,1881.3,20.7413,0.65095,18.1162
-1878.93,0.967166,0.10342,3,15,0,1880.42,23.7405,0.634211,18.2286
-1879.43,0.998887,0.10342,4,31,0,1880.25,24.1486,0.627602,18.915
-1880.8,0.812602,0.10342,6,63,0,1882.28,24.0619,0.611903,17.6733
-1881.65,0.956284,0.10342,5,31,0,1882.99,30.6069,0.544039,18.6982
-1881.51,1,0.10342,2,3,0,1882.15,30.4474,0.546146,18.709
-1881.01,0.98228,0.10342,5,63,0,1882.34,33.9759,0.543822,18.164
-1881.78,0.993675,0.10342,3,11,0,1882.96,36.7882,0.515409,17.9449
-1881.76,0.871987,0.10342,5,31,0,1884.67,23.3935,0.616057,17.4966
